moveId,name,category,naturalStatus,isolationStatus,forcedStatus,equipped,eligible,affordable,selected,submitted,resolved,successful,valueProducing,decisionEligible,decisionSelected,triggerApplicable,triggerActivated,triggerResolved,triggerValueProducing,naturalEquipped,naturalEligible,naturalSelected,naturalResolved,naturalSuccessful,naturalTriggerApplicable,naturalTriggerTriggered,naturalTriggerResolved,isolationEquipped,isolationEligible,isolationSelected,isolationResolved,isolationSuccessful,isolationTriggerApplicable,isolationTriggerTriggered,isolationTriggerResolved,forcedEquipped,forcedEligible,forcedSelected,forcedResolved,forcedSuccessful,forcedTriggerApplicable,forcedTriggerTriggered,forcedTriggerResolved,errorCount,errors,followUp
move-akaikaru-bullrush,Bullrush,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,32,32,32,2,2,2,1,1,32,2,8,8,4,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,2,2,2,2,1,8,8,4,0,,true
move-akaikaru-burnout,Burnout,signature,not-scheduled,observed-low-sample,observed-low-sample,2,2,2,2,2,2,0,0,2,2,9,9,5,0,0,0,0,0,0,0,0,0,2,2,2,2,0,9,9,5,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-buzzsaw-kick,Buzzsaw Kick,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,34,34,34,4,4,4,3,3,34,4,24,21,10,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,4,4,4,4,3,24,24,10,0,,true
move-akaikaru-chained-mastery,Chained Mastery,mastery,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-chained-mauler,Chained Mauler,signature,not-scheduled,eligible-never-selected,observed-low-sample,20,20,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-chained-strikes,Chained Strikes,advanced-attack,not-scheduled,observed-sufficient,observed-sufficient,46,46,46,25,25,25,17,17,46,25,122,113,54,0,0,0,0,0,0,0,0,0,36,36,15,15,10,71,71,31,10,10,10,10,7,51,51,23,0,,true
move-akaikaru-continuous-knee-smash,Continuous Knee Smash,advanced-attack,not-scheduled,observed-sufficient,observed-sufficient,41,41,41,33,33,33,9,9,41,33,173,155,80,9,0,0,0,0,0,0,0,0,31,31,23,23,6,120,120,56,10,10,10,10,3,53,53,24,0,,true
move-akaikaru-dazzling-gymnastics,Dazzling Gymnastics,block,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-delta-storm,Delta Storm,signature,not-scheduled,eligible-never-selected,observed-low-sample,21,21,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-dexterous-glaive,Dexterous Glaive,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,34,34,34,4,4,4,4,4,34,4,17,17,9,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,4,4,4,4,4,17,17,9,0,,true
move-akaikaru-dodging-bullets,Dodging Bullets,block,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-firestorm,Firestorm,advanced-attack,not-scheduled,eligible-never-selected,observed-sufficient,40,40,40,10,10,10,10,10,40,10,43,43,23,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,10,10,10,10,10,43,43,23,0,,true
move-akaikaru-firewall,Firewall,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,35,35,35,5,5,5,5,5,35,5,21,21,11,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,5,5,5,5,5,21,21,11,0,,true
move-akaikaru-flamethrower,Flamethrower,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,34,34,34,4,4,4,2,2,34,4,21,19,9,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,4,4,4,4,2,21,21,9,0,,true
move-akaikaru-follow-up,Follow Up,advanced-attack,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-fury-strikes,Fury Strikes,advanced-attack,not-scheduled,eligible-never-selected,observed-sufficient,40,40,40,10,10,10,7,7,40,10,42,42,22,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,10,10,10,10,7,42,42,22,0,,true
move-akaikaru-gone-in-a-sixtieth-of-a-second,Gone In A Sixtieth of A Second,block,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-great-finale,Great Finale,signature,not-scheduled,observed-low-sample,observed-low-sample,2,2,2,2,2,2,2,2,2,2,8,8,4,0,0,0,0,0,0,0,0,0,2,2,2,2,2,8,8,4,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-hypersonic-knockout,Hypersonic Knockout,advanced-attack,not-scheduled,observed-low-sample,observed-low-sample,4,4,4,4,4,4,0,0,4,4,17,17,9,0,0,0,0,0,0,0,0,0,4,4,4,4,0,17,17,9,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-impulsive,Impulsive,skill,not-scheduled,observed-sufficient,observed-low-sample,12,12,12,12,12,12,12,12,12,12,60,36,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,50,50,0,2,2,2,2,2,10,10,0,0,,true
move-akaikaru-intensity-mastery,Intensity Mastery,mastery,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-jackknife-beam,Jackknife Beam,advanced-attack,not-scheduled,observed-sufficient,observed-low-sample,28,28,28,14,14,14,6,6,28,14,70,64,30,0,0,0,0,0,0,0,0,0,26,26,12,12,6,62,62,26,2,2,2,2,0,8,8,4,0,,true
move-akaikaru-kip-up-and-over,Kip Up-And-Over,block,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-letting-off-steam,Letting Off Steam,advanced-attack,not-scheduled,eligible-never-selected,observed-sufficient,40,40,40,10,10,10,3,3,40,10,47,44,21,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,10,10,10,10,3,47,47,21,0,,true
move-akaikaru-limb-twist,Limb Twist,block,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-lord-of-the-flies,Lord of the Flies,advanced-attack,not-scheduled,observed-sufficient,observed-low-sample,32,32,32,16,16,16,16,16,32,16,66,66,34,0,0,0,0,0,0,0,0,0,30,30,14,14,14,58,58,30,2,2,2,2,2,8,8,4,0,,true
move-akaikaru-machine-gun-kicks,Machine Gun Kicks,advanced-attack,not-scheduled,observed-sufficient,observed-low-sample,18,18,18,18,18,18,18,18,18,18,75,75,39,0,0,0,0,0,0,0,0,0,16,16,16,16,16,67,67,35,2,2,2,2,2,8,8,4,0,,true
move-akaikaru-naginata,Naginata,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,32,32,32,2,2,2,2,2,32,2,12,10,4,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,2,2,2,2,2,12,12,4,0,,true
move-akaikaru-no-shadow-kick,No Shadow Kick,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,32,32,32,2,2,2,2,2,32,2,8,8,4,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,2,2,2,2,2,8,8,4,0,,true
move-akaikaru-pressure-cooker,Pressure Cooker,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,34,34,34,4,4,4,4,4,34,4,16,16,8,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,4,4,4,4,4,16,16,8,0,,true
move-akaikaru-prism-inferno,Prism Inferno,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,32,32,32,2,2,2,0,0,32,2,8,8,4,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,2,2,2,2,0,8,8,4,0,,true
move-akaikaru-rage-mastery,Rage Mastery,mastery,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-relentless,Relentless,skill,not-scheduled,observed-sufficient,observed-low-sample,34,34,34,20,20,20,20,20,34,20,98,60,0,0,0,0,0,0,0,0,0,0,30,30,16,16,16,80,80,0,4,4,4,4,4,18,18,0,0,,true
move-akaikaru-rolling-thunder,Rolling Thunder,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,32,32,32,2,2,2,1,1,32,2,10,9,4,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,2,2,2,2,1,10,10,4,0,,true
move-akaikaru-scorched-earth,Scorched Earth,signature,not-scheduled,observed-low-sample,observed-low-sample,2,2,2,2,2,2,1,1,2,2,10,9,4,0,0,0,0,0,0,0,0,0,2,2,2,2,1,10,10,4,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-shock-fist,Shock Fist,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,34,34,34,4,4,4,3,3,34,4,17,17,9,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,4,4,4,4,3,17,17,9,0,,true
move-akaikaru-shotgun-blast,Shotgun Blast,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,34,34,34,4,4,4,4,4,34,4,18,17,8,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,4,4,4,4,4,18,18,8,0,,true
move-akaikaru-sniping-shot,Sniping Shot,advanced-attack,not-scheduled,observed-sufficient,observed-low-sample,32,32,32,16,16,16,7,7,32,16,65,65,33,0,0,0,0,0,0,0,0,0,30,30,14,14,7,57,57,29,2,2,2,2,0,8,8,4,0,,true
move-akaikaru-sonic-boom,Sonic Boom,advanced-attack,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-speed-demon,Speed Demon,skill,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,240,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0,0,120,120,0,0,,true
move-akaikaru-spinebreaker,Spinebreaker,advanced-attack,not-scheduled,observed-sufficient,observed-low-sample,35,35,35,23,23,23,12,12,35,23,92,92,46,0,0,0,0,0,0,0,0,0,31,31,19,19,10,76,76,38,4,4,4,4,2,16,16,8,0,,true
move-akaikaru-stampede-rush,Stampede Rush,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,34,34,34,4,4,4,2,2,34,4,16,16,8,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,4,4,4,4,2,16,16,8,0,,true
move-akaikaru-swift-reaction,Swift Reaction,skill,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-ticking-time-bomb,Ticking Time Bomb,signature,not-scheduled,eligible-never-selected,observed-low-sample,20,20,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-akaikaru-torpedo-kick,Torpedo Kick,advanced-attack,not-scheduled,observed-sufficient,observed-sufficient,40,40,40,30,30,30,14,14,40,30,152,138,64,0,0,0,0,0,0,0,0,0,30,30,20,20,11,104,104,42,10,10,10,10,3,48,48,22,0,,true
move-akaikaru-vehemence,Vehemence,skill,not-scheduled,eligible-never-selected,observed-low-sample,32,32,32,2,2,2,2,0,32,2,4,4,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,2,2,2,2,2,4,4,0,0,,true
move-akaikaru-volcanic-smash,Volcanic Smash,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,34,34,34,4,4,4,3,3,34,4,16,16,8,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,4,4,4,4,3,16,16,8,0,,true
move-akaikaru-windmill-kick,Windmill Kick,advanced-attack,not-scheduled,observed-sufficient,observed-low-sample,38,38,38,14,14,14,10,10,38,14,66,63,32,0,0,0,0,0,0,0,0,0,34,34,10,10,7,47,47,23,4,4,4,4,3,19,19,9,0,,true
move-aoyosumu-blast-shield,Blast Shield,block,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-bomb-tag,Bomb Tag,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,34,34,34,4,4,4,0,0,34,4,18,18,10,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,4,4,4,4,0,18,18,10,0,,true
move-aoyosumu-braced-energy-beam,Braced Energy Beam,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,34,34,34,4,4,4,1,1,34,4,21,20,10,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,4,4,4,4,1,21,21,10,0,,true
move-aoyosumu-breakout,Breakout,advanced-attack,not-scheduled,observed-low-sample,observed-low-sample,6,6,6,5,5,5,4,4,6,5,28,24,10,0,0,0,0,0,0,0,0,0,4,4,3,3,2,16,16,6,2,2,2,2,2,12,12,4,0,,true
move-aoyosumu-breathtaker,Breathtaker,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,34,34,34,4,4,4,3,3,34,4,18,17,8,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,4,4,4,4,3,18,18,8,0,,true
move-aoyosumu-bullwhip,Bullwhip,advanced-attack,not-scheduled,eligible-never-selected,observed-sufficient,40,40,40,10,10,10,5,5,40,10,51,46,21,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,10,10,10,10,5,51,51,21,0,,true
move-aoyosumu-calming-mastery,Calming Mastery,mastery,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-calming-the-battlefield,Calming The Battlefield,skill,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-ceasefire-mastery,Ceasefire Mastery,mastery,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-close-shave,Close Shave,skill,not-scheduled,eligible-never-selected,observed-low-sample,32,32,32,2,2,2,2,2,32,2,8,6,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,2,2,2,2,2,8,8,0,0,,true
move-aoyosumu-counterstrike-mastery,Counterstrike Mastery,mastery,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-creeping-death,Creeping Death,signature,not-scheduled,eligible-never-selected,observed-low-sample,22,22,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-crescent-kick,Crescent Kick,advanced-attack,not-scheduled,eligible-never-selected,observed-sufficient,40,40,40,10,10,10,6,6,40,10,41,41,21,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,10,10,10,10,6,41,41,21,0,,true
move-aoyosumu-crushing-kick,Crushing Kick,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,34,34,34,4,4,4,4,4,34,4,16,16,8,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,4,4,4,4,4,16,16,8,0,,true
move-aoyosumu-dashing-fist-drive,Dashing Fist Drive,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,34,34,34,4,4,4,3,3,34,4,22,19,8,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,4,4,4,4,3,22,22,8,0,,true
move-aoyosumu-defiant-stance,Defiant Stance,block,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-elevated-kick,Elevated Kick,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,32,32,32,2,2,2,1,1,32,2,11,10,5,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,2,2,2,2,1,11,11,5,0,,true
move-aoyosumu-epitaph-to-war,Epitaph To War,signature,not-scheduled,eligible-never-selected,observed-low-sample,20,20,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-floating-drop,Floating Drop,advanced-attack,not-scheduled,eligible-never-selected,observed-sufficient,40,40,40,10,10,10,5,5,40,10,47,44,21,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,10,10,10,10,5,47,47,21,0,,true
move-aoyosumu-frost-wind-technique,Frost Wind Technique,advanced-attack,not-scheduled,observed-sufficient,observed-low-sample,32,32,32,16,16,16,10,10,32,16,69,69,37,0,0,0,0,0,0,0,0,0,30,30,14,14,8,60,60,32,2,2,2,2,2,9,9,5,0,,true
move-aoyosumu-heart-punch,Heart Punch,advanced-attack,not-scheduled,observed-sufficient,observed-sufficient,41,41,41,31,31,31,15,15,41,31,159,144,67,0,0,0,0,0,0,0,0,0,31,31,21,21,10,108,108,46,10,10,10,10,5,51,51,21,0,,true
move-aoyosumu-heavenly-execution,Heavenly Execution,signature,not-scheduled,eligible-never-selected,observed-low-sample,20,20,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-hundred-point-strike,Hundred-Point Strike,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,34,34,34,4,4,4,4,4,34,4,16,16,8,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,4,4,4,4,4,16,16,8,0,,true
move-aoyosumu-impenetrable-defense,Impenetrable Defense,block,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-inner-peace,Inner Peace,skill,not-scheduled,observed-low-sample,observed-low-sample,8,8,8,4,4,4,4,4,8,4,16,12,0,0,0,0,0,0,0,0,0,0,6,6,2,2,2,8,8,0,2,2,2,2,2,8,8,0,0,,true
move-aoyosumu-karmic-possession,Karmic Possession,advanced-attack,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-leverage-mastery,Leverage Mastery,mastery,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-lights-out-strike,Lights Out Strike,advanced-attack,not-scheduled,eligible-never-selected,observed-sufficient,40,40,40,10,10,10,4,4,40,10,48,45,22,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,10,10,10,10,4,48,48,22,0,,true
move-aoyosumu-nowhere-wave,Nowhere Wave,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,32,32,32,2,2,2,1,1,32,2,8,8,4,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,2,2,2,2,1,8,8,4,0,,true
move-aoyosumu-one-arm-shoulder-throw,One-Arm Shoulder Throw,advanced-attack,not-scheduled,eligible-never-selected,observed-sufficient,40,40,40,10,10,10,6,6,40,10,40,40,20,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,10,10,10,10,6,40,40,20,0,,true
move-aoyosumu-opportunist,Opportunist,skill,not-scheduled,observed-sufficient,observed-low-sample,28,28,28,22,22,22,22,22,28,22,88,66,0,0,0,0,0,0,0,0,0,0,24,24,18,18,18,72,72,0,4,4,4,4,4,16,16,0,0,,true
move-aoyosumu-push,Push,advanced-attack,not-scheduled,observed-sufficient,observed-low-sample,34,34,34,22,22,22,12,12,34,22,117,105,49,0,0,0,0,0,0,0,0,0,30,30,18,18,10,95,95,39,4,4,4,4,2,22,22,10,0,,true
move-aoyosumu-quiet-preparation,Quiet Preparation,skill,not-scheduled,eligible-never-selected,observed-low-sample,34,34,34,4,4,4,4,0,34,4,8,8,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,4,4,4,4,4,8,8,0,0,,true
move-aoyosumu-return-fire,Return Fire,advanced-attack,not-scheduled,eligible-never-selected,observed-sufficient,40,40,40,10,10,10,6,6,40,10,54,48,22,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,10,10,10,10,6,54,54,22,0,,true
move-aoyosumu-reversal-of-fortune,Reversal of Fortune,skill,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-screening,Screening,block,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-serenity-explosion,Serenity Explosion,signature,not-scheduled,eligible-never-selected,observed-low-sample,21,21,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-serenity-wave,Serenity Wave,advanced-attack,not-scheduled,observed-sufficient,observed-sufficient,33,33,33,33,33,33,14,14,33,33,171,157,77,0,0,0,0,0,0,0,0,0,23,23,23,23,9,117,117,53,10,10,10,10,5,54,54,24,0,,true
move-aoyosumu-shaolin-cross-punch,Shaolin Cross Punch,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,34,34,34,4,4,4,3,3,34,4,16,16,8,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,4,4,4,4,3,16,16,8,0,,true
move-aoyosumu-silence-gun,Silence Gun,advanced-attack,not-scheduled,observed-sufficient,observed-low-sample,27,27,27,22,22,22,18,18,27,22,90,90,46,0,0,0,0,0,0,0,0,0,23,23,18,18,14,74,74,38,4,4,4,4,4,16,16,8,0,,true
move-aoyosumu-sky-dance-technique,Sky Dance Technique,advanced-attack,not-scheduled,observed-low-sample,observed-low-sample,4,4,4,4,4,4,4,4,4,4,26,22,10,0,0,0,0,0,0,0,0,0,2,2,2,2,2,13,13,5,2,2,2,2,2,13,13,5,0,,true
move-aoyosumu-slow-charge,Slow Charge,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,32,32,32,2,2,2,1,1,32,2,9,9,5,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,2,2,2,2,1,9,9,5,0,,true
move-aoyosumu-somersault-roll,Somersault Roll,block,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-sonic-whisper,Sonic Whisper,signature,not-scheduled,observed-low-sample,observed-low-sample,2,2,2,2,2,2,1,1,2,2,10,9,4,0,0,0,0,0,0,0,0,0,2,2,2,2,1,10,10,4,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-state-of-zen,State of Zen,skill,not-scheduled,observed-low-sample,observed-low-sample,6,6,6,4,4,4,4,4,6,4,16,12,0,0,0,0,0,0,0,0,0,0,4,4,2,2,2,8,8,0,2,2,2,2,2,8,8,0,0,,true
move-aoyosumu-stepping-on-toes,Stepping On Toes,block,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-stoicism,Stoicism,skill,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
move-aoyosumu-straightjacket,Straightjacket,advanced-attack,not-scheduled,eligible-never-selected,observed-sufficient,40,40,40,10,10,10,3,3,40,10,42,42,22,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,10,10,10,10,3,42,42,22,0,,true
move-aoyosumu-super-arm-bar-takedown,Super Arm Bar Takedown,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,32,32,32,2,2,2,2,2,32,2,12,10,4,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,2,2,2,2,2,12,12,4,0,,true
move-aoyosumu-swift-neck-chop,Swift Neck Chop,advanced-attack,not-scheduled,eligible-never-selected,observed-sufficient,40,40,40,10,10,10,7,7,40,10,42,42,22,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,10,10,10,10,7,42,42,22,0,,true
move-aoyosumu-tears-of-the-mystic,Tears of The Mystic,advanced-attack,not-scheduled,eligible-never-selected,observed-low-sample,32,32,32,2,2,2,2,2,32,2,13,11,5,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,2,2,2,2,2,13,13,5,0,,true
move-aoyosumu-technique-mastery,Technique Mastery,mastery,not-scheduled,observed-low-sample,observed-low-sample,0,0,0,0,0,0,0,0,0,0,120,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,60,60,0,0,,true
move-aoyosumu-the-secret-of-the-universe,The Secret of The Universe,signature,not-scheduled,eligible-never-selected,observed-low-sample,21,21,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,true
